epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc
0,42.090849474856725,,47.224888229370116,,,
1,5.941450838979922,0.47368421052631576,2.3864967107772825,0.5263157894736842,0.6896551724137931,0.6944444444444444
2,3.8935670060546776,0.5427631578947368,4.23692033290863,0.4473684210526316,0.5116279069767442,0.3375
3,4.153701351661431,0.4868421052631579,5.876024049520493,0.47368421052631576,0.4117647058823529,0.39166666666666666
4,3.0423654866845986,0.5328947368421053,2.70852952003479,0.2894736842105263,0.34146341463414637,0.275
5,3.293595536759025,0.48026315789473684,0.9864593148231506,0.631578947368421,0.6666666666666666,0.6194444444444445
6,2.643022203131726,0.4967105263157895,2.8363710820674894,0.5263157894736842,0.3076923076923077,0.4583333333333333
7,2.2521900432674506,0.4407894736842105,3.8022696018218993,0.4473684210526316,0.5116279069767442,0.32777777777777783
8,2.036828070094711,0.48026315789473684,0.897208034992218,0.5263157894736842,0.64,0.5416666666666666
9,1.698982322686597,0.5164473684210527,1.2516416907310486,0.5789473684210527,0.5555555555555556,0.6722222222222223
10,1.6294159959805639,0.4934210526315789,0.880477499961853,0.42105263157894735,0.35294117647058826,0.44722222222222224
11,1.509780418715979,0.4605263157894737,0.7574932813644409,0.5263157894736842,0.5263157894736842,0.525
12,1.5361216178065853,0.4868421052631579,0.7278331875801086,0.631578947368421,0.65,0.6972222222222223
13,1.3234578743577003,0.5328947368421053,0.6839150190353394,0.47368421052631576,0.5833333333333334,0.5583333333333333
14,1.1742152175620983,0.4901315789473684,1.015327513217926,0.34210526315789475,0.358974358974359,0.29444444444444445
15,0.9899509862849587,0.5263157894736842,0.6824509978294373,0.6052631578947368,0.6341463414634146,0.5833333333333334
16,1.1048827681102251,0.48355263157894735,0.8110261797904968,0.42105263157894735,0.5217391304347826,0.44722222222222224
17,1.0184870660305023,0.4868421052631579,0.7759516954421997,0.4473684210526316,0.6037735849056604,0.3222222222222222
18,0.8740249997691104,0.48355263157894735,0.7026625514030457,0.47368421052631576,0.3333333333333333,0.5611111111111111
19,0.9516351497487018,0.4868421052631579,0.8435331463813782,0.34210526315789475,0.4186046511627907,0.2888888888888889
20,0.9578882220544314,0.4440789473684211,0.7424865245819092,0.47368421052631576,0.3333333333333333,0.5222222222222223
21,0.9128413341547313,0.4506578947368421,0.6252147436141968,0.5263157894736842,0.64,0.5527777777777778
22,0.845686430993833,0.4901315789473684,0.611911141872406,0.5,0.5777777777777777,0.6111111111111112
23,0.7805395196927222,0.45394736842105265,0.8832270264625549,0.5,0.2962962962962963,0.4138888888888889
24,0.8110674023628235,0.5263157894736842,0.6723608255386353,0.5,0.6666666666666666,0.5583333333333333
25,0.7957673731603121,0.5032894736842105,0.6054919838905335,0.5789473684210527,0.5789473684210527,0.6277777777777778
26,0.8586641048130236,0.4473684210526316,0.6601659178733825,0.47368421052631576,0.6296296296296297,0.4388888888888889
27,0.7681349264947992,0.4605263157894737,0.6427365958690643,0.5789473684210527,0.68,0.5583333333333333
28,0.7702715961556685,0.46710526315789475,0.675384783744812,0.5,0.6415094339622641,0.65
29,0.7512484145791907,0.46710526315789475,0.6243797957897186,0.5263157894736842,0.64,0.5722222222222223
30,0.7358421934278387,0.4605263157894737,0.6057050228118896,0.6052631578947368,0.7058823529411765,0.5944444444444444
31,0.7257560703315233,0.4868421052631579,0.5960959434509278,0.631578947368421,0.72,0.7361111111111112
32,0.7524670958518982,0.4407894736842105,0.6854443550109863,0.5263157894736842,0.625,0.475
33,0.7124403919044294,0.506578947368421,0.7491398453712463,0.5,0.2962962962962963,0.4638888888888889
34,0.7334369436690682,0.4605263157894737,0.6590332746505737,0.5263157894736842,0.6896551724137931,0.5361111111111111
35,0.6990834568676195,0.5032894736842105,0.6368919372558594,0.5526315789473685,0.5853658536585366,0.5472222222222223
36,0.7231664296827818,0.47039473684210525,0.6219091296195984,0.6052631578947368,0.5945945945945946,0.6916666666666667
37,0.6980962957206526,0.47039473684210525,0.6173936247825622,0.5789473684210527,0.7037037037037037,0.6833333333333333
38,0.714698640923751,0.4868421052631579,0.6265440940856933,0.5789473684210527,0.68,0.625
39,0.7227150358651814,0.4342105263157895,0.6700916647911072,0.47368421052631576,0.6,0.5194444444444445
40,0.7091888503024453,0.48026315789473684,0.6271581411361694,0.5263157894736842,0.6896551724137931,0.663888888888889
