epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc
0,57.741211891174316,,65.64826850891113,,,
1,6.044053924711127,0.4375,1.2769518852233888,0.47368421052631576,0.0,0.35555555555555557
2,4.085579224911175,0.5164473684210527,0.9651962161064148,0.5789473684210527,0.6666666666666666,0.6694444444444445
3,3.909510741892614,0.506578947368421,1.8734812974929809,0.5789473684210527,0.6363636363636364,0.44722222222222224
4,3.392424050130342,0.506578947368421,1.0513656735420227,0.5263157894736842,0.3076923076923077,0.4916666666666667
5,2.5033867367004095,0.555921052631579,1.1128009796142577,0.5526315789473685,0.6666666666666666,0.5916666666666667
6,2.644214842174398,0.4769736842105263,0.8047784566879272,0.5789473684210527,0.6923076923076923,0.6055555555555556
7,2.3927610720458783,0.506578947368421,1.1254229903221131,0.6052631578947368,0.6808510638297872,0.588888888888889
8,1.8164979352762824,0.4967105263157895,1.364644169807434,0.47368421052631576,0.0,0.3555555555555556
9,1.5509194684656042,0.5,1.0827669501304626,0.5,0.2962962962962963,0.3138888888888889
10,1.7627035657826222,0.5,0.889049768447876,0.47368421052631576,0.5454545454545454,0.4277777777777778
11,1.2760876848509437,0.4934210526315789,0.7943081855773926,0.5526315789473685,0.5853658536585366,0.5611111111111111
12,1.1779325373078648,0.5427631578947368,0.7874858736991882,0.5263157894736842,0.6086956521739131,0.4861111111111111
13,1.1857584252169258,0.5296052631578947,0.8286418795585633,0.4473684210526316,0.4878048780487805,0.44166666666666665
14,1.0696241949733936,0.5131578947368421,0.6821324348449707,0.6578947368421053,0.7450980392156863,0.6611111111111111
15,0.9679359723078577,0.5197368421052632,0.7411153674125671,0.42105263157894735,0.42105263157894735,0.42777777777777776
16,0.8875923674357565,0.5032894736842105,0.6669860482215881,0.47368421052631576,0.6153846153846154,0.5944444444444444
17,0.9198581654774515,0.48355263157894735,0.706741726398468,0.47368421052631576,0.5833333333333334,0.46944444444444444
18,0.9230489181844812,0.47039473684210525,0.6851981163024903,0.5526315789473685,0.6222222222222222,0.5611111111111111
19,0.8437607751080864,0.46381578947368424,0.6730310797691346,0.5526315789473685,0.6530612244897959,0.5611111111111111
20,0.7594525225852665,0.4868421052631579,0.6601334810256958,0.5789473684210527,0.7037037037037037,0.6611111111111112
21,0.8125538731876173,0.4375,0.6742814779281616,0.6842105263157895,0.7142857142857143,0.6583333333333334
22,0.7481727255018134,0.5328947368421053,0.692808198928833,0.5789473684210527,0.6363636363636364,0.6027777777777779
23,0.7474145112853301,0.4901315789473684,0.6806622505187988,0.5263157894736842,0.64,0.5055555555555555
24,0.7300771153286884,0.5296052631578947,0.6847816109657288,0.5263157894736842,0.6538461538461539,0.55
25,0.7635451617993807,0.4506578947368421,0.6882032036781311,0.6052631578947368,0.6666666666666666,0.5944444444444444
26,0.7024334669113159,0.5394736842105263,0.694618034362793,0.5789473684210527,0.6521739130434783,0.6166666666666667
27,0.738846691031205,0.46710526315789475,0.7099764704704284,0.47368421052631576,0.6,0.4694444444444445
28,0.7156290098240501,0.5526315789473685,0.6783081531524658,0.5263157894736842,0.64,0.5333333333333333
29,0.698734219136991,0.5460526315789473,0.6801191806793213,0.5526315789473685,0.6792452830188679,0.575
30,0.7115004478316558,0.5230263157894737,0.6748449802398682,0.5526315789473685,0.6046511627906976,0.5916666666666667
31,0.729407610077607,0.5230263157894737,0.6738802313804626,0.5789473684210527,0.6363636363636364,0.5388888888888889
32,0.736225774413661,0.46710526315789475,0.6919670820236206,0.5263157894736842,0.6086956521739131,0.49722222222222223
33,0.6873072064236591,0.5493421052631579,0.6932677984237671,0.6052631578947368,0.6938775510204082,0.5388888888888889
34,0.7273005811791671,0.5526315789473685,0.6594278454780579,0.6842105263157895,0.75,0.6083333333333334
35,0.7245519239651529,0.506578947368421,0.670155143737793,0.6052631578947368,0.7272727272727273,0.5416666666666667
36,0.7128992519880596,0.506578947368421,0.670216178894043,0.6052631578947368,0.7272727272727273,0.5638888888888889
37,0.6970051683877644,0.506578947368421,0.6738678693771363,0.5789473684210527,0.6363636363636364,0.5666666666666667
38,0.72608503856157,0.4934210526315789,0.6883789420127868,0.5,0.6274509803921569,0.44166666666666665
39,0.6942904591560364,0.5263157894736842,0.6933898448944091,0.4473684210526316,0.5714285714285714,0.4638888888888889
40,0.6896124199817055,0.48355263157894735,0.6692067623138428,0.6052631578947368,0.7272727272727273,0.6555555555555556
41,0.7126273904976091,0.48355263157894735,0.6708180069923401,0.631578947368421,0.7407407407407407,0.7166666666666667
42,0.6969604805896157,0.47039473684210525,0.6793560743331909,0.5526315789473685,0.7017543859649122,0.5527777777777778
43,0.6926772704249934,0.47368421052631576,0.6726362943649292,0.631578947368421,0.7407407407407407,0.7
44,0.6949978768825531,0.5098684210526315,0.6563278913497925,0.631578947368421,0.7407407407407407,0.713888888888889
45,0.6914928994680706,0.47039473684210525,0.6787822008132934,0.6052631578947368,0.7272727272727273,0.6277777777777778
46,0.6835191751781263,0.5197368421052632,0.6842509865760803,0.6052631578947368,0.6341463414634146,0.6138888888888889
47,0.7071931126870608,0.4901315789473684,0.6829683423042298,0.5526315789473685,0.6792452830188679,0.55
48,0.6991549808728067,0.4769736842105263,0.6802116513252259,0.5789473684210527,0.7142857142857143,0.5805555555555556
49,0.6880444570591575,0.45723684210526316,0.6751175642013549,0.5263157894736842,0.6896551724137931,0.5249999999999999
50,0.689537420084602,0.46381578947368424,0.6757859468460083,0.5263157894736842,0.6896551724137931,0.6361111111111112
51,0.7040375580913142,0.4605263157894737,0.6813763499259948,0.5,0.6415094339622641,0.47777777777777775
