epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc
0,35.956809545818125,,40.64541854858398,,,
1,5.368410719068427,0.4440789473684211,2.4461251497268677,0.5,0.09523809523809523,0.6277777777777778
2,3.995649078762845,0.5888157894736842,1.91484637260437,0.6052631578947368,0.6666666666666666,0.6527777777777778
3,3.562989065521642,0.45394736842105265,0.6941065788269043,0.7105263157894737,0.7441860465116279,0.7138888888888889
4,3.4137856521104513,0.4605263157894737,1.0370177626609802,0.5263157894736842,0.64,0.6611111111111111
5,2.8227463168533227,0.4934210526315789,0.6959072649478912,0.631578947368421,0.65,0.7055555555555556
6,2.6898746733602725,0.47039473684210525,0.844306230545044,0.631578947368421,0.7407407407407407,0.6694444444444445
7,2.157793592465551,0.5394736842105263,1.9878645300865174,0.39473684210526316,0.3783783783783784,0.40555555555555556
8,2.199311944999193,0.5263157894736842,0.9085982799530029,0.5263157894736842,0.6896551724137931,0.6611111111111111
9,1.8212739637023525,0.5164473684210527,2.014490509033203,0.5263157894736842,0.5714285714285714,0.4444444444444444
10,1.636886006907413,0.5197368421052632,2.095199990272522,0.3684210526315789,0.3333333333333333,0.3277777777777778
11,1.581811224943713,0.5394736842105263,0.8045681715011597,0.47368421052631576,0.2857142857142857,0.49166666666666664
12,1.4485345953389217,0.46381578947368424,0.6386998653411865,0.631578947368421,0.72,0.6611111111111112
13,1.181182241753528,0.47039473684210525,0.7658367395401001,0.42105263157894735,0.45,0.3888888888888889
14,1.3768689373606129,0.46381578947368424,1.6606201648712158,0.42105263157894735,0.42105263157894735,0.4277777777777778
15,1.2347026937886287,0.5263157894736842,0.6450764775276184,0.6052631578947368,0.7272727272727273,0.6444444444444445
16,1.0690834655573493,0.5131578947368421,0.5727649033069611,0.6052631578947368,0.7169811320754716,0.8027777777777777
17,1.1533224519930387,0.4605263157894737,0.6898414731025696,0.47368421052631576,0.5833333333333334,0.47222222222222227
18,1.0129150160049136,0.47368421052631576,0.7066713452339173,0.47368421052631576,0.6153846153846154,0.5305555555555556
19,1.0616391779560792,0.4440789473684211,0.5965568900108338,0.6578947368421053,0.7450980392156863,0.7833333333333333
20,1.0357533544301987,0.5032894736842105,0.6334459543228149,0.5789473684210527,0.7037037037037037,0.7833333333333333
21,0.9328655145670238,0.5197368421052632,0.7299853086471557,0.5,0.6415094339622641,0.5333333333333333
22,0.8223413315258528,0.5493421052631579,0.6211630821228027,0.6842105263157895,0.76,0.7194444444444444
23,1.028309039379421,0.4309210526315789,0.9962974786758423,0.5789473684210527,0.6666666666666666,0.6472222222222221
24,0.837722834003599,0.506578947368421,1.097061026096344,0.5263157894736842,0.64,0.6111111111111112
25,0.941230130823035,0.4605263157894737,0.6773908376693726,0.5526315789473685,0.6909090909090909,0.5555555555555556
26,0.9317968330885235,0.46710526315789475,0.7109235405921936,0.47368421052631576,0.6153846153846154,0.3944444444444445
27,0.7857113402140768,0.5756578947368421,0.8605737090110779,0.5,0.6415094339622641,0.4305555555555556
28,0.861222682814849,0.5460526315789473,0.7251718044281006,0.47368421052631576,0.6296296296296297,0.6527777777777777
29,0.835114620233837,0.48355263157894735,0.7006215691566468,0.5,0.6545454545454545,0.5805555555555556
30,0.831814894550725,0.46710526315789475,0.8905196070671082,0.5,0.6415094339622641,0.6277777777777778
31,0.8055648474316848,0.4769736842105263,0.8085527896881104,0.5263157894736842,0.6538461538461539,0.49444444444444446
32,0.8116820274214995,0.4769736842105263,0.6746252417564392,0.5526315789473685,0.6909090909090909,0.5611111111111111
33,0.8155807217485026,0.48355263157894735,0.6707837462425232,0.5526315789473685,0.6909090909090909,0.6027777777777777
34,0.7819280224411111,0.5526315789473685,0.7324273943901062,0.5,0.6415094339622641,0.5833333333333334
35,0.90692868593492,0.5230263157894737,0.6548956155776977,0.5263157894736842,0.6896551724137931,0.48055555555555557
36,0.8681063918690932,0.5,0.6420935034751892,0.5526315789473685,0.6909090909090909,0.7138888888888889
37,0.800726739199538,0.5296052631578947,0.6547852158546448,0.5526315789473685,0.7017543859649122,0.6527777777777778
38,0.9322906356108817,0.4868421052631579,0.6743447780609131,0.5526315789473685,0.6792452830188679,0.7083333333333334
39,0.9439123210154081,0.4967105263157895,0.7073435425758362,0.5,0.6415094339622641,0.6333333333333333
40,0.7893856999121214,0.4934210526315789,0.7749027132987976,0.5,0.6415094339622641,0.6666666666666666
