epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc
0,35.956809545818125,,40.64541854858398,,,
1,5.368410719068427,0.4440789473684211,2.4461251497268677,0.5,0.09523809523809523,0.6277777777777778
2,3.8997657981358076,0.5197368421052632,1.1040796875953673,0.42105263157894735,0.47619047619047616,0.36388888888888893
3,4.201558561897592,0.5197368421052632,2.262674355506897,0.39473684210526316,0.34285714285714286,0.4388888888888889
4,3.243772252609855,0.48026315789473684,0.550069123506546,0.7368421052631579,0.782608695652174,0.775
5,2.7939133204911886,0.5197368421052632,1.193882441520691,0.5263157894736842,0.64,0.5222222222222223
6,2.5464617186471035,0.5,1.253825843334198,0.3684210526315789,0.3333333333333333,0.3527777777777778
7,2.203996519509115,0.5,1.3340020537376405,0.5,0.6415094339622641,0.3416666666666667
8,1.7392181769797677,0.5230263157894737,1.0648365378379823,0.4473684210526316,0.2222222222222222,0.4194444444444445
9,1.7467963475930064,0.4934210526315789,1.1853824019432069,0.4473684210526316,0.2222222222222222,0.3527777777777778
10,1.7159036633215452,0.4342105263157895,0.819377863407135,0.42105263157894735,0.08333333333333333,0.45277777777777783
11,1.6201785998909097,0.46381578947368424,0.7510305345058441,0.5263157894736842,0.25,0.6888888888888889
12,1.1696412916246213,0.5230263157894737,0.7659938097000122,0.47368421052631576,0.5833333333333334,0.49444444444444446
13,1.2074206785151833,0.5526315789473685,0.651801335811615,0.5263157894736842,0.4375,0.6027777777777779
14,1.041753382274979,0.5427631578947368,0.5817824542522431,0.6578947368421053,0.7346938775510204,0.7388888888888889
15,1.0814453763397116,0.5427631578947368,0.6608359932899475,0.4473684210526316,0.46153846153846156,0.5277777777777778
16,1.065568158501073,0.506578947368421,0.6064989924430847,0.6052631578947368,0.7169811320754716,0.7944444444444444
17,0.9875285970537286,0.45394736842105265,0.6223299503326416,0.6842105263157895,0.7692307692307693,0.7277777777777777
18,0.8889675705056441,0.45394736842105265,0.9853201389312745,0.42105263157894735,0.47619047619047616,0.37222222222222223
19,0.9415452692069506,0.4309210526315789,0.7324660897254944,0.3684210526315789,0.4,0.37777777777777777
20,0.8992938822821567,0.4605263157894737,0.673619544506073,0.5263157894736842,0.6538461538461539,0.6583333333333334
21,0.7607747888878772,0.5296052631578947,0.7069077491760254,0.4473684210526316,0.16,0.46388888888888896
22,0.8542078286409378,0.47039473684210525,0.9594318509101868,0.5,0.4864864864864865,0.4666666666666667
23,0.8227266128125944,0.47039473684210525,0.6949620723724366,0.3684210526315789,0.45454545454545453,0.3472222222222222
24,0.8033801168203354,0.4868421052631579,0.6669310450553894,0.5263157894736842,0.6896551724137931,0.33333333333333337
25,0.8016218150916853,0.45394736842105265,0.7120393514633179,0.5526315789473685,0.7017543859649122,0.3833333333333333
