epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc
0,35.956809545818125,,40.64541854858398,,,
1,5.5015982367882605,0.48355263157894735,2.1583206415176392,0.5,0.24,0.6055555555555556
2,4.870163776372609,0.5,1.403613805770874,0.5,0.3448275862068966,0.5472222222222223
3,5.182733661250064,0.48355263157894735,2.6923270225524902,0.47368421052631576,0.47368421052631576,0.3944444444444445
4,4.689279639407208,0.4901315789473684,1.4282516241073608,0.5263157894736842,0.6896551724137931,0.4527777777777778
5,4.5417126793610425,0.5,1.422057068347931,0.5263157894736842,0.6538461538461539,0.5416666666666667
6,4.58580073086839,0.5197368421052632,2.5514034748077394,0.3684210526315789,0.29411764705882354,0.3638888888888889
7,4.47450325990978,0.47368421052631576,2.301704835891724,0.42105263157894735,0.35294117647058826,0.3861111111111111
8,3.622606159825074,0.5164473684210527,0.8333747744560241,0.5789473684210527,0.6,0.5611111111111111
9,4.324980585198653,0.5032894736842105,1.1724534034729004,0.5,0.24,0.4722222222222222
10,4.2465743783273195,0.4901315789473684,1.3659444451332092,0.47368421052631576,0.2857142857142857,0.3916666666666666
11,4.257356562896779,0.5164473684210527,1.119807231426239,0.5789473684210527,0.5555555555555556,0.5611111111111111
12,3.529796622301403,0.4769736842105263,0.912609875202179,0.42105263157894735,0.3125,0.46111111111111114
13,3.5157039424306467,0.4967105263157895,1.2581708312034607,0.34210526315789475,0.24242424242424243,0.3833333333333333
14,3.4600240901896826,0.4605263157894737,0.6692513406276703,0.5789473684210527,0.68,0.6166666666666667
15,2.7126632231826844,0.5328947368421053,1.1816136479377746,0.4473684210526316,0.36363636363636365,0.4555555555555555
16,3.5291492605679915,0.48026315789473684,1.405584692955017,0.42105263157894735,0.26666666666666666,0.41388888888888886
17,3.0008240412724647,0.47368421052631576,0.7848240733146667,0.5,0.3448275862068966,0.6027777777777777
18,2.8188183454698637,0.4901315789473684,1.015761423110962,0.4473684210526316,0.0,0.5972222222222222
19,3.360471655663691,0.5098684210526315,1.0583887934684753,0.42105263157894735,0.21428571428571427,0.44722222222222224
20,2.8117046920876754,0.5,0.8275138020515442,0.4473684210526316,0.4878048780487805,0.4694444444444445
21,3.5779183365796743,0.4375,1.1422213435173034,0.4473684210526316,0.2222222222222222,0.35555555555555557
22,2.9192497824367725,0.5164473684210527,1.1606143474578858,0.5,0.2962962962962963,0.6333333333333333
23,2.9638689081919822,0.4868421052631579,0.6969011425971985,0.6052631578947368,0.7272727272727273,0.5555555555555556
24,3.117540511645769,0.4934210526315789,0.7546005964279174,0.47368421052631576,0.5454545454545454,0.475
25,2.8294263701689872,0.5460526315789473,0.704844331741333,0.5789473684210527,0.6666666666666666,0.5833333333333334
26,2.88650959573294,0.48355263157894735,0.7024026572704315,0.6052631578947368,0.6808510638297872,0.5
27,3.014226093104011,0.5230263157894737,0.720079779624939,0.5263157894736842,0.5909090909090909,0.5472222222222222
28,2.6832386968951476,0.5098684210526315,0.8335147738456726,0.5263157894736842,0.6538461538461539,0.4
29,2.3986373230030664,0.48355263157894735,0.7132675409317016,0.5263157894736842,0.5714285714285714,0.5472222222222222
30,2.5531005545666345,0.5,0.6037777245044709,0.6578947368421053,0.7346938775510204,0.7055555555555555
31,2.765681875379462,0.4967105263157895,0.6551716089248657,0.6578947368421053,0.7346938775510204,0.6111111111111112
32,2.3639973982384332,0.5164473684210527,0.8156667470932006,0.3684210526315789,0.3684210526315789,0.4027777777777778
33,2.4967625721504816,0.4967105263157895,0.7368997812271119,0.42105263157894735,0.45,0.4916666666666667
34,2.253925390149418,0.5032894736842105,0.6500092685222626,0.5263157894736842,0.6538461538461539,0.6333333333333333
35,2.1466014918528105,0.555921052631579,0.7845724940299987,0.47368421052631576,0.4444444444444444,0.4666666666666667
36,2.563501171375576,0.5230263157894737,0.7051074385643006,0.5789473684210527,0.5555555555555556,0.5888888888888889
37,2.551021670040331,0.5164473684210527,0.642122769355774,0.631578947368421,0.65,0.6444444444444445
38,2.2786132308997606,0.5394736842105263,0.6762272536754608,0.6052631578947368,0.6808510638297872,0.5888888888888889
39,2.36446134902929,0.48355263157894735,0.7019669651985169,0.5526315789473685,0.5641025641025641,0.5694444444444444
40,2.171382202129615,0.5394736842105263,0.6960827827453613,0.5263157894736842,0.47058823529411764,0.5916666666666667
41,2.506348518948806,0.5164473684210527,0.6720601797103882,0.5526315789473685,0.5405405405405406,0.6000000000000001
42,2.7021282872087076,0.48026315789473684,0.7687059164047241,0.42105263157894735,0.45,0.44166666666666665
43,2.3494100445195247,0.5328947368421053,0.6555793285369873,0.5789473684210527,0.6521739130434783,0.6
44,2.49323318977105,0.46710526315789475,0.6677390813827515,0.631578947368421,0.6956521739130435,0.6055555555555556
45,2.120360103484831,0.5361842105263158,0.7062027096748352,0.5,0.4864864864864865,0.5027777777777778
46,1.763790330604503,0.5756578947368421,0.6883107542991638,0.47368421052631576,0.5,0.5638888888888889
47,2.038608639648086,0.5361842105263158,0.7045753479003907,0.5,0.5365853658536586,0.5388888888888889
48,2.0772818726928612,0.5625,0.6728351712226868,0.5789473684210527,0.6521739130434783,0.5944444444444444
49,2.517250080641947,0.48355263157894735,0.7066578030586242,0.4473684210526316,0.5333333333333333,0.5111111111111111
50,2.2533361394154396,0.5197368421052632,0.6119145035743714,0.7105263157894737,0.7555555555555555,0.7111111111111111
